"id","name","est_diameter_min","est_diameter_max","relative_velocity","miss_distance","orbiting_body","sentry_object","absolute_magnitude","hazardous"
3597095,"(2012 BB124)",0.1594244681,0.3564839479,35011.0668562572,63836873.5717011,"Earth","False",21.11,"True"
3457438,"(2009 HV2)",0.1460679643,0.3266178974,99773.3546729453,74120569.7553201,"Earth","False",21.3,"True"
3726513,"(2015 QO3)",0.3503926411,0.7835017643,135406.37503289,47446206.0430623,"Earth","False",19.4,"True"
2363027,"363027 (1998 ST27)",0.313729225,0.7015198735,56788.7921193874,9237518.09672108,"Earth","False",19.64,"True"
3837585,"(2019 AJ2)",0.1394938229,0.3119176705,30492.5671877418,71644590.7726514,"Earth","False",21.4,"False"
2523808,"523808 (2007 ML24)",0.3669061375,0.8204270649,104330.738125067,73351243.8146341,"Earth","False",19.3,"True"
3387458,"(2007 TH1)",0.1058168859,0.2366137501,87067.6313214294,54510377.3546657,"Earth","False",22,"True"
54106578,"(2021 BP2)",0.0069271561,0.015489592,52818.9573462772,1238983.51682127,"Earth","False",27.92,"False"
3619724,"(2012 XC55)",0.3669061375,0.8204270649,59235.2937267354,54160311.2928061,"Earth","False",19.3,"False"
3152314,"(2003 GG21)",0.1072889455,0.2399053753,75227.0697922543,1304056.83997619,"Earth","False",21.97,"True"
3485260,"(2010 AF30)",0.1214940408,0.2716689341,66928.0645474866,43019442.1128025,"Earth","False",21.7,"True"
2141851,"141851 (2002 PM6)",0.7595475664,1.6983999907,104998.515153268,10223807.0848902,"Earth","False",17.72,"True"
3723766,"(2015 ME116)",0.0921626549,0.2060819612,46287.8299462619,61320105.7873103,"Earth","False",22.3,"False"
54239842,"(2022 BL1)",0.0177237239,0.0396314515,49062.9588406315,30427628.4425542,"Earth","False",25.88,"False"
3722518,"(2015 MF95)",0.2210828104,0.4943561926,14442.8796502874,36682479.8701122,"Earth","False",20.4,"False"
2164121,"164121 (2003 YT1)",1.5224918504,3.4043952726,96357.9474191617,31700495.3084585,"Earth","False",16.21,"True"
3831879,"(2018 UK)",0.0192555078,0.0430566244,62594.0010191146,1626238.78637466,"Earth","False",25.7,"False"
3670102,"(2014 HV177)",0.1677084622,0.3750075218,49425.7199540072,24700591.6158017,"Earth","False",21,"True"
3273967,"(2005 EQ95)",0.0555334912,0.1241766613,95140.0513803406,66259700.2067621,"Earth","False",23.4,"False"
3102717,"(2001 YV3)",0.2025606009,0.4529392731,68497.9965149447,17324284.2586846,"Earth","False",20.59,"True"
3757001,"(2016 PR8)",0.4619074603,1.0328564805,46905.3073430183,24620751.4420198,"Earth","False",18.8,"True"
3826859,"(2018 PK24)",0.1108038821,0.2477650126,73480.7066453053,14080956.121584,"Earth","False",21.9,"True"
2006037,"6037 (1988 EG)",0.4661814374,1.0424133839,91199.661858472,53326844.2032127,"Earth","False",18.78,"True"
2525356,"525356 (2005 BG14)",0.4881518917,1.0915408131,89603.0979475414,11925594.5459099,"Earth","False",18.68,"True"
2365014,"365014 (2008 OX2)",0.2424124811,0.5420507863,76690.9311878902,18665496.2578793,"Earth","False",20.2,"True"
3766294,"(2017 AE3)",0.1108038821,0.2477650126,54668.0251332277,19660068.5100298,"Earth","False",21.9,"True"
3769396,"(2017 CL32)",0.0231502122,0.0517654482,17779.3814367095,17483209.6007584,"Earth","False",25.3,"False"
3483513,"(2009 XT6)",0.2424124811,0.5420507863,57441.0693064295,48283667.6949804,"Earth","False",20.2,"True"
2363344,"363344 (2002 QC7)",0.2670268771,0.5970902489,49660.2859768157,57652416.5588154,"Earth","False",19.99,"True"
2480883,"480883 (2001 YE4)",0.1748054532,0.3908768761,45285.8443635902,5049126.83831051,"Earth","False",20.91,"True"
3799835,"(2018 ET1)",0.0139493823,0.0311917671,21731.6379235295,1681593.66342248,"Earth","False",26.4,"False"
3748231,"(2016 FW3)",0.0211132445,0.0472106499,64468.9960372782,52065665.7031274,"Earth","False",25.5,"False"
54145785,"(2021 KC)",0.0537718498,0.1202375114,42271.6756308307,38651787.2929371,"Earth","False",23.47,"False"
3893853,"(2019 XH)",0.096506147,0.2157943048,93042.2332148407,22011015.5227651,"Earth","False",22.2,"False"
3770288,"(2017 DN109)",0.1160259082,0.2594418179,75403.7644906004,47205106.2918017,"Earth","False",21.8,"True"
3893739,"(2019 WJ5)",0.1394938229,0.3119176705,64057.2484684162,53059101.5649781,"Earth","False",21.4,"True"
54054536,"(2020 SS2)",0.0766575574,0.1714115092,24232.3387490278,24902016.6356379,"Earth","False",22.7,"False"
3558389,"(2011 BE38)",0.5815070396,1.30028927,59646.975126124,18443852.9063951,"Earth","False",18.3,"True"
3639550,"(2013 LC7)",0.3503926411,0.7835017643,134664.422009828,72297679.8265779,"Earth","False",19.4,"False"
54236445,"(2022 AB5)",0.0620233153,0.1386883492,19672.6680773648,36259733.4782875,"Earth","False",23.16,"False"
2039565,"39565 (1992 SL)",0.5477154309,1.2247289359,29494.6258911199,26900232.6949367,"Earth","False",18.43,"False"
3740953,"(2016 BP15)",0.1925550782,0.4305662442,10344.3697738345,65515747.0671338,"Earth","False",20.7,"False"
3373980,"(2007 HA)",0.2315021222,0.5176544822,59517.1162410793,72519615.6119784,"Earth","False",20.3,"True"
3102777,"(2002 AN129)",0.0152951935,0.0342010925,42515.0639284759,1786230.08807121,"Earth","False",26.2,"False"
54016429,"(2020 FZ6)",0.1460679643,0.3266178974,107102.184108094,36769487.5770416,"Earth","False",21.3,"True"
2189865,"189865 (2003 NC)",0.3737274319,0.8356799428,76794.6027272954,45850083.8959618,"Earth","False",19.26,"True"
3837538,"(2018 YV2)",0.0384197891,0.0859092601,42184.8185868983,10220154.802492,"Earth","False",24.2,"False"
54087757,"(2020 VQ3)",0.0715409951,0.1599705282,11924.4058557804,74614553.6654929,"Earth","False",22.85,"False"
3843397,"(2019 OY2)",0.0305179233,0.0682401509,21294.4239917392,11099726.3549221,"Earth","False",24.7,"False"
3787621,"(2017 UQ2)",0.0192555078,0.0430566244,58194.0289513368,2288046.52384317,"Earth","False",25.7,"False"
2378160,"378160 (2006 WX1)",0.3080030213,0.6887156928,56073.8253878388,34539285.8521544,"Earth","False",19.68,"True"
3179347,"(2004 GA)",0.2538370294,0.5675968529,41880.4365521977,13028428.7570082,"Earth","False",20.1,"False"
54049909,"(2010 CJ188)",0.1058168859,0.2366137501,61223.3088592439,46533744.9650788,"Earth","False",22,"True"
3753296,"(2016 JY28)",0.0699125232,0.1563291544,47447.6143342309,12443147.8099382,"Earth","False",22.9,"False"
3789724,"(2017 WN16)",0.1332155667,0.2978790628,98291.5400773188,26817564.0891864,"Earth","False",21.5,"True"
3445538,"(2009 BE81)",0.1677084622,0.3750075218,50095.1042080592,23374314.5703606,"Earth","False",21,"True"
54106739,"(2021 AF8)",0.2401900301,0.5370812349,69780.0641989615,58701001.9447177,"Earth","False",20.22,"True"
3445537,"(2009 BD81)",0.1925550782,0.4305662442,44408.182821053,6877540.99751771,"Earth","False",20.7,"True"
54053929,"(2020 RT3)",0.0152951935,0.0342010925,12771.7994767907,5807422.61388586,"Earth","False",26.2,"False"
3485808,"(2010 AN60)",0.0110803882,0.0247765013,45899.0274632159,1481917.38284743,"Earth","False",26.9,"False"
3467261,"(2009 SL2)",0.1010543415,0.2259643771,59234.8479660133,27418235.9643178,"Earth","False",22.1,"False"
2459683,"459683 (2013 MY5)",0.3051792326,0.6824015094,62651.0635825979,40217291.4534217,"Earth","False",19.7,"True"
3011167,"(1998 BY7)",0.1350687798,0.3020229733,73147.8109185302,27010792.4771677,"Earth","False",21.47,"True"
3766012,"(2016 XL23)",0.0037303963,0.0083414198,38160.4527998053,86747.406635622,"Earth","False",29.264,"False"
3788048,"(2017 UX5)",0.283501249,0.6339280645,38158.9473631727,70269507.9307555,"Earth","False",19.86,"True"
2445974,"445974 (2013 BJ18)",0.2325706875,0.5200438667,66190.8287468858,53661582.0035588,"Earth","False",20.29,"True"
54271302,"(2022 GN3)",0.0040602706,0.009079041,64748.9340561571,60802747.7485024,"Earth","False",29.08,"False"
54087653,"(2020 UJ7)",0.0172010507,0.0384627187,10025.0606439207,17905483.6672282,"Earth","False",25.945,"False"
3371146,"(2007 ED125)",0.1677084622,0.3750075218,39092.4653885021,18475935.8600725,"Earth","False",21,"True"
54053719,"(2020 RB)",0.4212646106,0.9419763057,127871.608108338,23366032.8023578,"Earth","False",19,"True"
2485110,"485110 (2010 HZ108)",0.1756123185,0.3926810818,43266.3441845112,66610741.5719352,"Earth","False",20.9,"False"
3802120,"(2018 FO5)",0.2111324448,0.4721064988,63740.6606287724,40847276.6272653,"Earth","False",20.5,"True"
3838846,"(2019 DC1)",0.0667659413,0.1492931834,58777.7679560401,35565773.5831669,"Earth","False",23,"False"
54248567,"(2022 DM3)",0.0148099972,0.0331161605,16825.2664461897,4131698.99136474,"Earth","False",26.27,"False"
3766032,"(2016 XP23)",0.3051792326,0.6824015094,106054.823877276,38657086.5132459,"Earth","False",19.7,"True"
2154555,"154555 (2003 HA)",1.214940408,2.7166893409,84354.2230613497,28200385.8832138,"Earth","False",16.7,"False"
3443811,"(2009 AL)",0.1160259082,0.2594418179,76687.4736461704,29766356.2654602,"Earth","False",21.8,"True"
2605070,"605070 (2016 BT39)",0.3094246986,0.69189466,60538.3044856502,37644351.3593018,"Earth","False",19.67,"True"
2481394,"481394 (2006 SF6)",0.273246732,0.6109982675,78035.9494788562,68197277.4426468,"Earth","False",19.94,"True"
3624056,"(2013 AQ72)",0.096506147,0.2157943048,26329.8313257179,21798382.5108302,"Earth","False",22.2,"False"
2153958,"153958 (2002 AM31)",0.5630603897,1.2590413069,61529.3450588909,41161369.6373154,"Earth","False",18.37,"True"
3550464,"(2010 VT11)",0.1332155667,0.2978790628,93967.8330387085,42206797.5956138,"Earth","False",21.5,"True"
3842757,"(2019 LG1)",0.1838886721,0.411187571,47272.7594724095,13002347.7297143,"Earth","False",20.8,"True"
3795087,"(2017 YK5)",0.0413575665,0.0924783301,81110.527941199,49917793.4156995,"Earth","False",24.04,"False"
3741147,"(2016 BT39)",0.3051792326,0.6824015094,60538.3044551406,37644351.4041812,"Earth","False",19.7,"True"
2503861,"503861 (1998 WZ1)",0.2861244538,0.6397937287,57600.1193778961,35290662.2774486,"Earth","False",19.84,"True"
2006239,"6239 Minos (1989 QF)",0.5327886649,1.1913516723,42003.850001661,8433665.01251846,"Earth","False",18.49,"True"
2385605,"385605 (2005 EJ225)",0.4212646106,0.9419763057,44349.888372188,32133056.4574991,"Earth","False",19,"True"
3799263,"(2018 CS1)",0.0060891262,0.0136157002,23834.4344270018,63080943.5518018,"Earth","False",28.2,"False"
54087423,"(2020 VO)",0.0699125232,0.1563291544,63531.575479111,19977806.3824238,"Earth","False",22.9,"False"
2033342,"33342 (1998 WT24)",0.6615382752,1.4792445531,31969.3456732242,1867809.83076491,"Earth","False",18.02,"True"
3792468,"(2017 YH)",0.5815070396,1.30028927,75022.0621858354,43488494.3710764,"Earth","False",18.3,"False"
3297373,"(2005 UF7)",0.0133215567,0.0297879063,25479.1956308268,5476438.38865574,"Earth","False",26.5,"False"
3514892,"(2010 GD6)",0.046190746,0.1032856481,50027.666024786,40923094.5780764,"Earth","False",23.8,"False"
3711779,"(2015 DH155)",0.1756123185,0.3926810818,105220.167128977,55952533.1196459,"Earth","False",20.9,"True"
3775205,"(2017 LU)",0.5182686946,1.1588840318,69550.3394554435,62092534.9413322,"Earth","False",18.55,"True"
3425298,"(2008 QC)",0.2016299194,0.4508582062,26742.3033922759,26323643.1447571,"Earth","False",20.6,"False"
3414251,"(2008 LW16)",0.2658,0.5943468684,53542.4486964379,28188456.8144219,"Earth","False",20,"True"
2302169,"302169 (2001 TD45)",0.2954982931,0.6607542706,74711.6072389094,36340058.648364,"Earth","False",19.77,"True"
2470864,"470864 (2008 YV148)",0.2025606009,0.4529392731,23506.1695421136,44053568.0717006,"Earth","False",20.59,"False"
2612380,"612380 (2002 PF43)",0.1788771952,0.3999815682,38226.6178609932,20310305.1065702,"Earth","False",20.86,"True"
2175729,"175729 (1998 BB10)",0.219055911,0.4898239078,68548.2418798794,29997544.4397636,"Earth","False",20.42,"True"
54005705,"(2020 DC4)",0.0192555078,0.0430566244,52048.539315328,10742791.4320625,"Earth","False",25.7,"False"
3765029,"(2016 VF18)",0.0028154964,0.0062956413,49436.325767912,69916.943150633,"Earth","False",29.875,"False"
3989317,"(2020 BF14)",0.4661814374,1.0424133839,64555.7690091726,65279181.4627553,"Earth","False",18.78,"True"
3724392,"(2015 OC22)",0.2658,0.5943468684,172227.337190465,68595156.3899785,"Earth","False",20,"True"
3765646,"(2016 XH2)",0.1529519353,0.3420109247,57307.7125163196,55954059.0328797,"Earth","False",21.2,"True"
3071769,"(2001 FB90)",0.2914439045,0.6516883822,58925.9257167236,46085897.4868076,"Earth","False",19.8,"True"
2461852,"461852 (2006 GY2)",0.4619074603,1.0328564805,88349.7890144722,45191439.1361782,"Earth","False",18.8,"True"
3827316,"(2018 RZ1)",0.0483676488,0.1081533507,25709.2775789931,14888498.1695825,"Earth","False",23.7,"False"
54161318,"(2021 MJ)",0.2160503512,0.4831032718,91288.0739354825,68323429.8856668,"Earth","False",20.45,"True"
2177049,"177049 (2003 EE16)",0.2914439045,0.6516883822,72678.4917494486,64811992.8498665,"Earth","False",19.8,"True"
3768820,"(2017 CP5)",0.0291443905,0.0651688382,32991.3977304975,14264583.5576252,"Earth","False",24.8,"False"
3046125,"(2000 QV7)",0.1301832102,0.2910985075,64099.9387270678,8839575.82461105,"Earth","False",21.55,"True"
3137721,"(2002 SQ41)",0.2538370294,0.5675968529,90954.6265417662,12273165.3601773,"Earth","False",20.1,"True"
3577116,"(2011 QD50)",0.04411182,0.0986370281,66772.9331756611,3345655.20447031,"Earth","False",23.9,"False"
3764842,"(2016 WA9)",0.1214940408,0.2716689341,38384.1533272471,39206533.3101286,"Earth","False",21.7,"False"
3602910,"(2012 HS15)",0.2016299194,0.4508582062,38326.8337921181,31481887.8961482,"Earth","False",20.6,"False"
3557843,"(2011 DV)",0.2016299194,0.4508582062,34706.82412828,42457014.6339409,"Earth","False",20.6,"True"
3337993,"(2006 PB1)",0.3841978911,0.8590926012,20963.7375067824,56797594.3284002,"Earth","False",19.2,"False"
54054565,"(2020 SE3)",0.1677084622,0.3750075218,113674.848516631,12741632.6309404,"Earth","False",21,"True"
3842660,"(2019 KK4)",0.0732073989,0.1636967205,55731.3534473321,44801098.4554355,"Earth","False",22.8,"False"
2518810,"518810 (2010 CF19)",0.1214940408,0.2716689341,29716.1936834906,70786850.3964252,"Earth","False",21.7,"True"
3578915,"(2011 SE25)",0.0483676488,0.1081533507,83059.8143326661,34621013.6369002,"Earth","False",23.7,"False"
54006016,"(2020 DL4)",0.0384197891,0.0859092601,50580.0167144756,23477757.8771972,"Earth","False",24.2,"False"
3471663,"(2009 UQ)",0.1214940408,0.2716689341,69664.879742647,42871786.7561847,"Earth","False",21.7,"True"
54106289,"(2021 AP7)",0.1160259082,0.2594418179,23861.5306676183,69611789.1817873,"Earth","False",21.8,"False"
3768614,"(2017 CL1)",0.0880146521,0.1968067451,63599.386984979,45800693.0222375,"Earth","False",22.4,"False"
3843615,"(2019 QD2)",0.1272198785,0.2844722965,68008.6865311747,60748980.8678044,"Earth","False",21.6,"True"
2415949,"415949 (2001 XY10)",0.3720103103,0.8318403423,57514.8174526854,34254141.3613703,"Earth","False",19.27,"False"
3595774,"(2012 AA11)",0.2538370294,0.5675968529,30629.9261197177,10903012.8751222,"Earth","False",20.1,"True"
2509352,"509352 (2007 AG)",0.2538370294,0.5675968529,82669.7341981465,69143457.3120564,"Earth","False",20.1,"True"
2301844,"301844 (1990 UA)",0.3195618867,0.7145621017,84337.4568962837,46941247.2741114,"Earth","False",19.6,"True"
3275973,"(2005 GM22)",0.0802703167,0.1794898848,46019.4753460817,14295056.2099104,"Earth","False",22.6,"False"
3754264,"(2016 LX48)",0.3602093458,0.8054525833,38774.3004988704,6813866.39948751,"Earth","False",19.34,"True"
3825814,"(2018 NF15)",0.109788026,0.2454934893,80754.454887404,40709318.2793798,"Earth","False",21.92,"True"
3516409,"(2010 GL65)",0.0231502122,0.0517654482,27862.6208456352,2448356.40916367,"Earth","False",25.3,"False"
2483422,"483422 (2000 CE59)",0.2210828104,0.4943561926,29204.3984674934,53226361.0941484,"Earth","False",20.4,"True"
3653190,"(2013 US3)",0.1453968429,0.3251172245,60442.5023964691,73445496.6810457,"Earth","False",21.31,"True"
3825057,"(2018 HU3)",0.0063760979,0.0142573883,25316.1537649012,54785794.109315,"Earth","False",28.1,"False"
3384030,"(2007 RZ8)",0.04411182,0.0986370281,20437.550976336,15438529.3855042,"Earth","False",23.9,"False"
54180389,"(2010 BV132)",0.1401376972,0.3133574171,36473.1910608661,65784740.8970738,"Earth","False",21.39,"True"
3555164,"(2011 AS26)",0.0766575574,0.1714115092,11034.2037602536,32161900.7220095,"Earth","False",22.7,"False"
3564590,"(2011 JA)",0.1460679643,0.3266178974,80523.0171743036,27831762.4449372,"Earth","False",21.3,"True"
3879313,"(2019 UL3)",0.0058150704,0.0130028927,29385.0507502153,4293548.65764157,"Earth","False",28.3,"False"
3840744,"(2019 FV2)",0.0278326768,0.0622357573,39877.471038469,56652070.3375156,"Earth","False",24.9,"False"
3442841,"(2008 YS27)",0.1529519353,0.3420109247,30312.761600578,20849359.8031774,"Earth","False",21.2,"True"
2007341,"7341 (1991 VK)",1.0679599752,2.3880311019,31196.0573865017,10748483.0027049,"Earth","False",16.98,"True"
3102724,"(2002 AV)",0.1756123185,0.3926810818,55873.5027246274,5551369.64297175,"Earth","False",20.9,"True"
54092917,"(2020 WJ3)",0.0620233153,0.1386883492,90095.6376675864,15238776.0919457,"Earth","False",23.16,"False"
3532365,"(2010 MH1)",0.1394938229,0.3119176705,52321.0982668412,36054569.0801732,"Earth","False",21.4,"False"
54161734,"(2021 MX)",0.1092835959,0.2443655492,117283.523783532,4539136.07572601,"Earth","False",21.93,"True"
3670703,"(2014 JW24)",0.04411182,0.0986370281,31129.5436787425,6057944.41299374,"Earth","False",23.9,"False"
3843644,"(2019 QT4)",0.160160338,0.358129403,56355.9076904994,15320609.6124661,"Earth","False",21.1,"False"
3785695,"(2017 TO2)",0.058150704,0.130028927,49281.1989735326,5341220.58398992,"Earth","False",23.3,"False"
3448961,"(2009 DZ42)",0.3195618867,0.7145621017,59771.4920475185,49862739.8437217,"Earth","False",19.6,"True"
3014117,"(1998 SL36)",0.2401900301,0.5370812349,56119.3237623132,33528896.3778521,"Earth","False",20.22,"True"
54049795,"(2020 OZ4)",0.0366906138,0.0820427065,28775.3658913048,18590500.5268813,"Earth","False",24.3,"False"
54154697,"(2021 LD1)",0.2325706875,0.5200438667,103737.166803259,69873611.6339145,"Earth","False",20.29,"True"
3843548,"(2019 PS2)",0.1332155667,0.2978790628,21913.3881216949,60881414.2073159,"Earth","False",21.5,"False"
3989335,"(2020 BM14)",0.0530340723,0.1185877909,37312.4294698565,16529553.8171522,"Earth","False",23.5,"False"
3727636,"(2015 RO83)",0.02658,0.0594346868,22787.8364579031,2057864.81408963,"Earth","False",25,"False"
3905989,"(2019 XE1)",0.3051792326,0.6824015094,63875.1490435066,70579816.4288502,"Earth","False",19.7,"True"
54192181,"(2021 RE1)",0.0695913044,0.1556108872,36408.2216232514,49487706.4059918,"Earth","False",22.91,"False"
3716434,"(2015 HC1)",0.0101054342,0.0225964377,20297.0013606439,23437230.3780746,"Earth","False",27.1,"False"
3989722,"(2020 CV1)",0.1716148941,0.3837425691,68457.3965997937,43934001.6599476,"Earth","False",20.95,"False"
3579078,"(2011 SM68)",0.3151773333,0.7047579421,46105.497744579,64464259.3927948,"Earth","False",19.63,"True"
3892745,"(2019 VL4)",0.3195618867,0.7145621017,146485.758733201,58489078.9093141,"Earth","False",19.6,"True"
3467706,"(2009 ST19)",0.5578982211,1.2474983468,34107.6160225854,9698707.98462076,"Earth","False",18.39,"True"
3763476,"(2016 VG3)",0.1925550782,0.4305662442,62989.32647754,66671800.8700825,"Earth","False",20.7,"False"
54220860,"(2021 VQ22)",0.0173202827,0.0387293295,64395.0730194358,60800973.8468795,"Earth","False",25.93,"False"
3614980,"(2012 UR158)",0.1925550782,0.4305662442,127727.871201902,29053096.2704178,"Earth","False",20.7,"True"
3370504,"(2007 EN26)",0.0840533402,0.1879489824,41009.3778679538,26519768.1514158,"Earth","False",22.5,"False"
3694130,"(2014 UX34)",0.0856160085,0.1914432149,138994.645361591,72390440.3943972,"Earth","False",22.46,"False"
2453563,"453563 (2010 BB)",0.235806068,0.5272783976,53928.1738870412,63910361.8049631,"Earth","False",20.26,"True"
2518678,"518678 (2008 UZ94)",0.8801465209,1.9680674509,85263.6369287682,42381743.1043098,"Earth","False",17.4,"True"
3776854,"(2017 NR6)",0.1058168859,0.2366137501,90232.0866230116,53282908.5953354,"Earth","False",22,"False"
2393908,"393908 (2005 UH3)",0.8366715019,1.8708543531,92680.7194886576,55613868.0012176,"Earth","False",17.51,"False"
3893453,"(2019 WA2)",0.0350392641,0.0783501764,41076.9623088184,17204863.7646939,"Earth","False",24.4,"False"
2433953,"433953 (1997 XR2)",0.1925550782,0.4305662442,18757.8905634001,23287013.4571288,"Earth","False",20.7,"True"
54106311,"(2021 BY)",0.0490405098,0.1096579137,20736.1023837295,43877720.4280094,"Earth","False",23.67,"False"
54214054,"(2021 RY122)",0.1363185559,0.3048175575,3214.0537710595,73435497.6342138,"Earth","False",21.45,"False"
54034187,"(2020 NN)",0.0334622374,0.0748238376,36458.970577299,6234828.15657281,"Earth","False",24.5,"False"
54100624,"(2020 YH)",0.1010543415,0.2259643771,67373.441659071,39054469.7081962,"Earth","False",22.1,"False"
54202331,"(2021 TC1)",0.0226232491,0.0505871228,73740.6826368505,67547218.2990998,"Earth","False",25.35,"False"
3476771,"(2009 VQ44)",0.1108038821,0.2477650126,107744.907490285,9429469.08345017,"Earth","False",21.9,"True"
2085990,"85990 (1999 JV6)",0.2347226375,0.5248557734,20832.1784937634,33191865.7358319,"Earth","False",20.27,"True"
2416591,"416591 (2004 LC2)",0.5088092249,1.1377320144,93417.6002608534,11302674.7448283,"Earth","False",18.59,"True"
3578827,"(2011 SF16)",0.0334622374,0.0748238376,24551.0058931698,16975864.536344,"Earth","False",24.5,"False"
54201805,"(2021 SX3)",0.1283970296,0.2871044863,91731.2197242384,41984493.6348955,"Earth","False",21.58,"True"
3753919,"(2016 LV47)",0.2645787599,0.5916160926,129592.659620556,23630689.1018963,"Earth","False",20.01,"True"
2613569,"613569 (2006 TU7)",0.1123453177,0.2512117673,43188.1521011928,63676880.0260366,"Earth","False",21.87,"True"
3769816,"(2017 DW34)",0.0608912622,0.1361570015,110564.248955779,46842264.1828895,"Earth","False",23.2,"False"
3763939,"(2016 WT)",0.0029278915,0.0065469644,85410.5246076787,66454190.5275757,"Earth","False",29.79,"False"
3879239,"(2019 US)",0.0127219879,0.0284472297,73074.8243440292,65915138.1048561,"Earth","False",26.6,"False"
3367904,"(2007 CT26)",0.0535247906,0.1196850702,87499.2205188083,63666593.3772996,"Earth","False",23.48,"False"
2387505,"387505 (1998 KN3)",0.5477154309,1.2247289359,120337.80111703,9209169.00116034,"Earth","False",18.43,"True"
3546743,"(2010 SP3)",0.0291443905,0.0651688382,61035.0662823667,1852398.4975541,"Earth","False",24.8,"False"
54194973,"(2021 RL7)",0.0058959661,0.013183781,39360.7080522544,28366139.0067125,"Earth","False",28.27,"False"
2349507,"349507 (2008 QY)",0.5182686946,1.1588840318,108534.857902507,53863147.2414785,"Earth","False",18.55,"True"
3305962,"(2005 XX)",0.0116025908,0.0259441818,33286.6525908122,864812.226575949,"Earth","False",26.8,"False"
3843917,"(2019 SR1)",0.0350392641,0.0783501764,46690.1761661687,12514781.6579233,"Earth","False",24.4,"False"
3771476,"(2017 ER22)",0.3300311834,0.7379721607,59465.0724592277,56969699.6916147,"Earth","False",19.53,"False"
3766431,"(2017 AE13)",0.040230458,0.0899580388,47327.4701957851,10117562.9169728,"Earth","False",24.1,"False"
3673976,"(2014 MZ17)",0.040230458,0.0899580388,27923.2073125302,35069588.4600153,"Earth","False",24.1,"False"
2352102,"352102 (2007 AG12)",0.3424167308,0.7656670868,100609.226485918,7500449.81811563,"Earth","False",19.45,"True"
54143414,"(2021 JY)",0.4023045798,0.8995803882,91722.3993037656,6901200.52896927,"Earth","False",19.1,"True"
3114028,"(2002 CN15)",0.1838886721,0.411187571,71877.5739265086,20275129.9499601,"Earth","False",20.8,"False"
2435548,"435548 (2008 QT3)",0.4619074603,1.0328564805,45948.8181294727,18923910.8705279,"Earth","False",18.8,"True"
3022007,"(1999 LE6)",0.1925550782,0.4305662442,60222.3861123508,39788243.8497147,"Earth","False",20.7,"False"
3770151,"(2017 DB38)",0.0421264611,0.0941976306,44942.863572612,53468614.2449866,"Earth","False",24,"False"
3802000,"(2018 FQ1)",0.0110803882,0.0247765013,28871.8047357071,64844226.2092424,"Earth","False",26.9,"False"
3383665,"(2007 RD1)",0.1272198785,0.2844722965,17092.4414181558,27031486.3954041,"Earth","False",21.6,"False"
3699899,"(2014 WN368)",0.0608912622,0.1361570015,50893.1155043413,9732734.25950885,"Earth","False",23.2,"False"
3392084,"(2007 VG)",0.160160338,0.358129403,113618.799370612,22797553.0275099,"Earth","False",21.1,"True"
54132046,"(2021 EN5)",0.0126635356,0.0283165265,1752.8564832339,14046710.5362185,"Earth","False",26.61,"False"
3841714,"(2019 JQ1)",0.0175612318,0.0392681082,21896.286174599,8358296.91746225,"Earth","False",25.9,"False"
54049890,"(2020 PC)",0.0066765941,0.0149293183,17069.1152479306,16473606.0837456,"Earth","False",28,"False"
3662632,"(2014 DD23)",0.1214940408,0.2716689341,28651.9083234466,53424665.7716925,"Earth","False",21.7,"False"
54097965,"(2020 XN)",0.0334622374,0.0748238376,83393.5381381033,53739515.4178495,"Earth","False",24.5,"False"
2439437,"439437 (2013 NK4)",0.4836764882,1.0815335068,111312.572796429,70696862.8196037,"Earth","False",18.7,"True"
3604303,"(2012 KZ3)",0.0305179233,0.0682401509,19510.8258552885,15342468.2099596,"Earth","False",24.7,"False"
2516155,"516155 (2016 DP)",0.2469192656,0.5521282628,41640.7063384804,38829297.043763,"Earth","False",20.16,"True"
3605576,"(2012 LR1)",0.2111324448,0.4721064988,91928.4954191489,11338784.6188498,"Earth","False",20.5,"True"
54197592,"(2021 RV16)",0.1797028549,0.4018277992,54037.7972239079,67885854.7246566,"Earth","False",20.85,"False"
3883104,"(2019 UC8)",0.0152951935,0.0342010925,29379.0443298239,15220788.3243786,"Earth","False",26.2,"False"
2010563,"10563 Izhdubar (1993 WD)",1.0878148336,2.4324279148,125629.531062487,44346041.2723773,"Earth","False",16.94,"False"
3557487,"(2011 CB50)",0.1756123185,0.3926810818,53048.888316544,41503915.9677623,"Earth","False",20.9,"True"
3841203,"(2019 GQ20)",0.04411182,0.0986370281,78309.6193426738,11456509.6453808,"Earth","False",23.9,"False"
2329437,"329437 (2002 OA22)",0.3618719966,0.8091703835,51148.4480309207,41764711.221075,"Earth","False",19.33,"True"
3447934,"(2009 DR3)",0.1332155667,0.2978790628,43821.8229609932,2771685.44210972,"Earth","False",21.5,"True"
3710913,"(2015 DB1)",0.1160259082,0.2594418179,89780.2233668039,62610280.4236637,"Earth","False",21.8,"True"
54117602,"(2021 CD8)",0.0051826869,0.0115888403,15998.1415838803,38197198.2016141,"Earth","False",28.55,"False"
3335553,"(2006 LH)",0.0291443905,0.0651688382,37330.4403620474,4097190.00902952,"Earth","False",24.8,"False"
3404768,"(2008 EE5)",0.3037770614,0.6792661593,92325.7072859044,51736400.3125442,"Earth","False",19.71,"True"
